sample_index,sample_id,split,shape_type,topology_type,representation_target,rbc_compatible,component_count,diagnosis,target_role,suitable_for_six_param_refinement,include_in_success_gate,include_in_rbc_control_gate,include_as_negative_control,exclude_reason,failure_reason,model_pass,rbc_representable,baseline_profile_depth_rmse_m,baseline_Er_like_error,baseline_projected_mask_IoU,baseline_projected_mask_Dice,baseline_area_error,baseline_mask_center_error_px,baseline_component_recall_proxy,baseline_merge_component_proxy,baseline_true_component_count,baseline_pred_component_count,oracle_profile_depth_rmse_m,oracle_Er_like_error,oracle_projected_mask_IoU,oracle_projected_mask_Dice,oracle_area_error,oracle_mask_center_error_px,oracle_component_count,oracle_minus_baseline_rmse_m,baseline_minus_oracle_rmse_m,label_L_m,label_W_m,label_D_m,label_aspect_ratio,label_rotation_angle,label_asymmetry_score,label_edge_steepness,feature_input_policy,label_use_policy,test_time_label_use_allowed,pred_L_m,pred_W_m,pred_D_m,pred_wLD,pred_wWD,pred_wLW,oracle_L_m,oracle_W_m,oracle_D_m,oracle_wLD,oracle_wWD,oracle_wLW
57,surf_shape_058_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.0007723305218956341,7.315555623895904,0.24653739612188366,0.39555555555555555,3.056179775280899,0.4086171632779107,1.0,False,1,1,3.508781514438925e-05,0.33235364411047197,0.9456521739130435,0.9720670391061452,0.011235955056179775,0.06885609817393833,1,-0.0007372427067512449,0.0007372427067512449,0.0105,0.0065,0.001,1.6153846153846156,0.0,0.6000000000000001,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.024688556790351868,0.01402414683252573,0.0038727051578462124,0.8503661751747131,0.9009157419204712,0.8504340648651123,0.010491442008251714,0.006012675387380092,0.0006956475365929636,5.000014658870108,4.999898986097486,4.999898955583974
58,surf_shape_059_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.0007070296726180187,3.672253931110533,0.4502923976608187,0.6209677419354839,1.2207792207792207,0.038761352472146196,1.0,False,1,1,5.865089239217509e-05,0.30462790812270196,0.9376558603491272,0.9678249678249679,0.01818181818181818,0.05312771532356002,1,-0.0006483787802258436,0.0006483787802258436,0.0126,0.0078,0.0015,1.6153846153846154,0.0,0.65,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.023099415004253387,0.01133023016154766,0.004472298081964254,0.9306166172027588,0.9443581104278564,0.9523949027061462,0.012441511489710615,0.007413959614733587,0.0010515022356770917,4.999999912252033,4.99984762749804,4.999967983849959
59,surf_shape_060_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_and_model_pass,already_pass_reference,True,False,False,False,,oracle_and_model_pass,True,True,0.0002503207741747906,1.1689195795815535,0.8443983402489627,0.9156355455568054,0.15176715176715178,0.04239794914896577,1.0,False,1,1,6.35779239237584e-05,0.2968889831402257,0.9485148514851485,0.9735772357723578,0.04573804573804574,0.048248270524210136,1,-0.00018674285025103217,0.00018674285025103217,0.014175000000000002,0.008775,0.0015,1.6153846153846156,0.0,0.55,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.014788749627768993,0.008401774801313877,0.0032079736702144146,0.959976077079773,0.9673435091972351,0.9801626801490784,0.013939585707806644,0.008491208031803827,0.0010423096464883554,5.0000000535314975,4.999864926610111,4.9997795907259714
60,surf_shape_061_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.0006649869144735027,3.3316259335893856,0.17117117117117117,0.2923076923076923,4.842105263157895,0.3972575727350014,1.0,False,1,1,7.009132676275626e-05,0.35116192045278416,0.958974358974359,0.9790575916230366,0.010526315789473684,0.06386430772270127,1,-0.0005948955877107464,0.0005948955877107464,0.008925,0.0055249999999999995,0.0022,1.6153846153846156,0.0,0.6000000000000001,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.025017149746418,0.014177873730659485,0.003500352380797267,0.8195562362670898,0.889241099357605,0.847459077835083,0.008607132811838237,0.0052971937832320005,0.0015136007123665023,4.999777882100379,4.999999965944553,4.999896351249932
61,surf_shape_062_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0005653171811757003,2.4190355949960085,0.24423963133640553,0.3925925925925926,3.0943396226415096,0.49455425375702855,1.0,False,1,1,7.697357675417455e-05,0.32937584110792156,0.927797833935018,0.9625468164794008,0.01509433962264151,0.12298743479096098,1,-0.0004883436044215258,0.0004883436044215258,0.0105,0.0065,0.0022,1.6153846153846156,0.0,0.65,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.024465743452310562,0.01429223082959652,0.0032527544535696507,0.806395411491394,0.8835797309875488,0.8259715437889099,0.010122465635004678,0.006302423560724367,0.0015120609427419509,4.999728804244877,4.999738829880291,4.999716903741385
62,surf_shape_063_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_and_model_pass,already_pass_reference,True,False,False,False,,oracle_and_model_pass,True,True,0.00018158806306345593,0.47322510989224403,0.5744047619047619,0.7296786389413988,0.7409326424870466,0.03254938807052562,1.0,False,1,1,0.00011905125955241824,0.31025192093610177,0.942643391521197,0.9704749679075738,0.018134715025906734,0.04435031128293077,1,-6.25368035110377e-05,6.25368035110377e-05,0.0126,0.0078,0.003,1.6153846153846154,0.0,0.55,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.019456518813967705,0.010770353488624096,0.0026652910746634007,0.875845193862915,0.898479700088501,0.866764485836029,0.01252542993280099,0.007340940247084184,0.0021102164523732364,4.9997453078539325,4.999615661522662,4.999817260387023
63,surf_shape_064_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_and_model_pass,already_pass_reference,True,False,False,False,,oracle_and_model_pass,True,True,0.00014189393297362113,0.3302089388576374,0.7077826725403817,0.8288907996560619,0.41286307053941906,0.13679602072215127,1.0,False,1,1,0.00012891391930111286,0.30000245679505766,0.9475806451612904,0.9730848861283644,0.004149377593360996,0.17562408667962992,1,-1.2980013672508276e-05,1.2980013672508276e-05,0.014175000000000002,0.008775,0.003,1.6153846153846156,0.0,0.6000000000000001,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.019516441971063614,0.010815960355103016,0.0027299656067043543,0.8813332319259644,0.8980611562728882,0.8685248494148254,0.013735534905265658,0.008362769344944964,0.0021185781524402257,4.9994313677009865,4.9994519168012825,4.99973788808804
64,surf_shape_065_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.0008301252821214449,9.132037541184644,0.15702479338842976,0.2714285714285714,5.368421052631579,0.06868291717534161,1.0,False,1,1,3.300505034414821e-05,0.3630817724539031,0.9438775510204082,0.9711286089238845,0.005263157894736842,0.053747834333200864,1,-0.0007971202317772967,0.0007971202317772967,0.008925,0.0055249999999999995,0.001,1.6153846153846156,0.0,0.65,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.025559453293681145,0.014909863471984863,0.0038830989506095648,0.8237694501876831,0.8892920017242432,0.82770174741745,0.00861309144741877,0.005316718993376841,0.0007280407298190024,5.000000016217378,4.999999997545591,4.999991770801152
65,surf_shape_066_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.0007943569189379473,7.458554127691729,0.27724867724867724,0.43413421706710853,2.6068702290076335,0.01341037537065801,1.0,False,1,1,3.362625082963041e-05,0.3157311353937225,0.9597069597069597,0.9794392523364486,0.04198473282442748,0.017798800173027908,1,-0.0007607306681083169,0.0007607306681083169,0.0105,0.0065,0.001,1.6153846153846156,0.0,0.55,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02384108491241932,0.01215909793972969,0.0042948112823069096,0.9119805097579956,0.9216106534004211,0.9316895604133606,0.010276545819464206,0.006300673563846802,0.000696174935700815,4.99976777930396,4.999983447341414,4.999935468442004
66,surf_shape_067_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_and_model_pass,already_pass_reference,True,False,False,False,,oracle_and_model_pass,True,True,0.00023754015348983454,1.2451565483237834,0.9095607235142119,0.952638700947226,0.05526315789473684,0.08879910900909853,1.0,False,1,1,6.045258571361824e-05,0.31688509019860445,0.9395465994962217,0.9688311688311688,0.02631578947368421,0.126502167222894,1,-0.0001770875677762163,0.0001770875677762163,0.0126,0.0078,0.0015,1.6153846153846154,0.0,0.6000000000000001,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.013524189591407776,0.008015735074877739,0.003188855480402708,0.9757146835327148,0.9907903671264648,0.9997764229774475,0.012256068809200948,0.007555484282497499,0.0010645792753873377,4.99999998085597,5.000000004919071,4.999997513101275
67,surf_shape_068_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0005226173257371469,2.421946906641118,0.3700848111025443,0.5402363534046145,1.7020833333333334,0.09153281371802156,1.0,False,1,1,6.425781282168816e-05,0.29778769919557935,0.9515151515151515,0.9751552795031055,0.0125,0.02493403813517756,1,-0.0004583595129154587,0.0004583595129154587,0.014175000000000002,0.008775,0.0015,1.6153846153846156,0.0,0.65,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.0259503573179245,0.01588790863752365,0.0029914756305515766,0.7265465259552002,0.8418331146240234,0.7873613834381104,0.013591557179794685,0.00847491424093078,0.0010679324522024996,4.9998169128722285,4.999771882599751,4.9997330593966804
68,surf_shape_069_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0005208990075981856,2.620106406197575,0.18471953578336556,0.31183673469387757,4.4136125654450264,0.08142385855914788,1.0,False,1,1,6.902534779758523e-05,0.3471954319674514,0.9597989949748744,0.9794871794871794,0.041884816753926704,0.04772757640267302,1,-0.0004518736598006003,0.0004518736598006003,0.008925,0.0055249999999999995,0.0022,1.6153846153846156,0.0,0.55,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.023565610870718956,0.013837417587637901,0.0029813265427947044,0.8060964941978455,0.8769500851631165,0.8257030844688416,0.008873068562350782,0.005325735330325301,0.0015129453258178795,5.000000241302843,4.9997714478255215,4.999998520843974
69,surf_shape_070_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00034410282127429254,1.4802633612371312,0.3531799729364005,0.522,1.8314176245210727,0.053476928949253204,1.0,False,1,1,7.565640394356924e-05,0.3254591240661492,0.9595588235294118,0.9793621013133208,0.0421455938697318,0.03171329185090901,1,-0.0002684464173307233,0.0002684464173307233,0.0105,0.0065,0.0022,1.6153846153846156,0.0,0.6000000000000001,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.020354971289634705,0.011323411017656326,0.00281161000020802,0.8676533699035645,0.9032689929008484,0.8569788932800293,0.01018369353489744,0.006301592920711366,0.001521455624071757,5.000127568946256,4.999999964179346,4.999997667390612
70,surf_shape_071_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0002686726140861521,0.6997658393170179,0.4859335038363171,0.6540447504302926,1.0578947368421052,0.05585707323642879,1.0,False,1,1,0.0001196662491139373,0.3116743160964008,0.9437340153452686,0.9710526315789474,0.0,0.13531536981245093,1,-0.0001490063649722148,0.0001490063649722148,0.0126,0.0078,0.003,1.6153846153846154,0.0,0.65,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.020866725593805313,0.011689046397805214,0.002941966988146305,0.869184672832489,0.9013988375663757,0.8622620701789856,0.012127318225660355,0.007433785365861672,0.0021308682245857694,5.000000106494577,5.000020824455821,4.999964949540402
71,surf_shape_072_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00046548707971253166,1.0809754686092192,0.48493975903614456,0.6531440162271805,1.062111801242236,0.11123175908682843,1.0,False,1,1,0.0001288756612118747,0.2992809775877411,0.948,0.973305954825462,0.016563146997929608,0.055778867143903316,1,-0.000336611418500657,0.000336611418500657,0.014175000000000002,0.008775,0.003,1.6153846153846156,0.0,0.55,0.62,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.023729097098112106,0.013025125488638878,0.0038774837739765644,0.8737738132476807,0.912237286567688,0.8731557130813599,0.013681307866918204,0.008536810795513348,0.002108903572268166,4.999999591537966,4.999878868741777,4.999876533354715
72,surf_shape_073_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.000709653200101005,4.800810915538919,0.21083627797408716,0.34824902723735407,3.7430167597765363,0.10252757658581765,1.0,False,1,1,4.551822443269681e-05,0.3079312383588752,0.8413461538461539,0.9138381201044387,0.13966480446927373,0.13431994501428332,1,-0.0006641349756683081,0.0006641349756683081,0.015299999999999998,0.00234,0.001,6.538461538461537,-0.13962634015954636,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.022727716714143753,0.011489834636449814,0.004126125015318394,0.9087446331977844,0.9362263083457947,0.9232373833656311,0.017753619006164758,0.002742555226646258,0.0011197434508275668,5.000748454998233,5.0000001831795,5.000479715257872
73,surf_shape_074_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.0006562037110209977,3.882627306433855,0.3245492371705964,0.4900523560209424,2.0811965811965814,0.016523469672084415,1.0,False,1,1,5.4773895032590806e-05,0.3240862813811087,0.8653846153846154,0.9278350515463918,0.07264957264957266,0.009299484719914956,1,-0.0006014298159884068,0.0006014298159884068,0.018,0.0026,0.001,6.9230769230769225,0.20943951023931956,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02118390053510666,0.01038109790533781,0.004263205453753471,0.935640811920166,0.9612553715705872,0.9623269438743591,0.020542339944821006,0.0028946476900341966,0.0010781845939386915,5.000199586950846,5.000080386702042,4.999780604351758
74,surf_shape_075_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0005940609482808195,2.0228789217116745,0.34116331096196867,0.5087572977481234,1.8184713375796178,0.1442058884902484,1.0,False,1,1,8.964449516752486e-05,0.30525480634042385,0.8476454293628809,0.9175412293853074,0.12420382165605096,0.2601507248590704,1,-0.0005044164531132947,0.0005044164531132947,0.021599999999999998,0.002912,0.0015,7.417582417582417,0.6283185307179586,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.022851575165987015,0.011964223347604275,0.0037911017425358295,0.8899672627449036,0.9178698658943176,0.9027477502822876,0.024958426713775433,0.0033776985813977756,0.0016900543747244623,4.999875089746422,4.999912756300825,5.0004599152963625
75,surf_shape_076_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0004503186594865172,1.6123691564774887,0.27939317319848295,0.4367588932806324,1.5633802816901408,0.06078536840736402,1.0,False,1,1,8.486833631267224e-05,0.3038716805298365,0.8629283489096573,0.9264214046822743,0.1056338028169014,0.0376009313561726,1,-0.00036545032317384496,0.00036545032317384496,0.0243,0.00234,0.0015,10.384615384615383,-0.3141592653589793,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02030511200428009,0.011103423312306404,0.003039462259039283,0.8799675107002258,0.9036248922348022,0.8839120864868164,0.027439691742406846,0.0026994994759101214,0.0016946747739153062,4.997573999611608,4.998089843085931,4.997846973717008
76,surf_shape_077_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00035271868634105465,1.0472494654084126,0.30670926517571884,0.46943765281173594,2.2604166666666665,0.3047603482190274,1.0,False,1,1,0.00010418351393324839,0.3093290304598894,0.8611111111111112,0.9253731343283582,0.09375,0.3761904761904731,1,-0.00024853517240780627,0.00024853517240780627,0.015299999999999998,0.0026,0.0022,5.884615384615384,0.0,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.01890444941818714,0.010210344567894936,0.0029684235341846943,0.8997176289558411,0.9138214588165283,0.8997126221656799,0.017001786234986146,0.0029378566430912317,0.002466450435435596,5.000044997009262,4.999859718776952,5.0001191192137835
77,surf_shape_078_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0003507134442320541,0.8914029399606624,0.39123630672926446,0.562429696287964,1.3931297709923665,0.10898620597974856,1.0,False,1,1,0.00012683441708348883,0.3223730773252332,0.8625429553264605,0.9261992619926199,0.06870229007633588,0.052326934950230435,1,-0.00022387902714856526,0.00022387902714856526,0.018,0.002912,0.0022,6.181318681318681,0.4188790204786391,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.018860992044210434,0.010286127217113972,0.002891617827117443,0.8948606252670288,0.9023561477661133,0.8893430233001709,0.020240065843331254,0.0032596308592235503,0.0025452591392397176,4.999342173027222,4.998630152497388,4.999199542110575
78,surf_shape_079_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0004752822346749575,0.9032854698240047,0.3007299270072993,0.4624017957351291,1.5357142857142858,0.10072805728101632,1.0,False,1,1,0.0001622184790698734,0.3083001728035905,0.8506944444444444,0.9193245778611632,0.11507936507936507,0.08584645893961898,1,-0.0003130637556050841,0.0003130637556050841,0.021599999999999998,0.00234,0.003,9.23076923076923,-0.5235987755982988,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.019182492047548294,0.010348053649067879,0.0030340361408889294,0.8975933790206909,0.9088683128356934,0.8946729898452759,0.02517573814314737,0.0026524793597530226,0.003398836936798768,4.999109691186248,4.999017663609911,4.999865598534899
79,surf_shape_080_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0004993753186533155,0.8488784532789232,0.3223787167449139,0.48757396449704143,0.6825396825396826,0.1282605078756372,1.0,False,1,1,0.000179293893481105,0.30477822450464026,0.8396739130434783,0.912850812407681,0.1492063492063492,0.13421304718898389,1,-0.00032008142517221043,0.00032008142517221043,0.0243,0.0026,0.003,9.346153846153847,-0.13962634015954636,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.017222944647073746,0.00946058053523302,0.0028819795697927475,0.9134803414344788,0.9218710660934448,0.9242321252822876,0.028185517657996005,0.003034350091465478,0.00335928263861358,5.000000581819987,4.999006286571206,5.00012220115845
80,surf_shape_081_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_profile_rmse_high|baseline_mask_dice_low,False,True,0.0006455536880947225,3.9126850080039057,0.259604190919674,0.4121996303142329,2.8520179372197307,0.0911748941879442,1.0,False,1,1,4.9149575166560396e-05,0.2978943648692231,0.8482490272373541,0.9178947368421052,0.13004484304932734,0.21408642024559602,1,-0.0005964041129281621,0.0005964041129281621,0.015299999999999998,0.002912,0.001,5.254120879120878,0.20943951023931956,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.022684691473841667,0.011761218309402466,0.003869325155392289,0.8898987174034119,0.9251987338066101,0.9013122320175171,0.017630003391761278,0.0033646112506626317,0.0011340244403258413,4.999999950031472,4.9999713813324025,4.999814659298955
81,surf_shape_082_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0005942926987598905,3.6942596415408895,0.2782152230971129,0.4353182751540041,2.5943396226415096,0.35933666679123133,1.0,False,1,1,4.925372069169456e-05,0.3061724179461433,0.8393574297188755,0.9126637554585153,0.16037735849056603,0.068352527744921,1,-0.000545038978068196,0.000545038978068196,0.018,0.00234,0.001,7.692307692307692,0.6283185307179586,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.021576421335339546,0.011052796617150307,0.0037246732972562313,0.9076539874076843,0.9313538074493408,0.9230895042419434,0.021073005155394467,0.0027643660828392527,0.0011135017530174553,5.0001382802961505,5.000698839206918,5.0002987034577755
82,surf_shape_083_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0004033049781607859,1.4465853879281558,0.3347763347763348,0.5016216216216216,1.2685512367491165,0.14120137430933727,1.0,False,1,1,9.162499635709624e-05,0.3286430569332193,0.856687898089172,0.9228130360205832,0.06007067137809187,0.03741128241057613,1,-0.00031167998180368965,0.00031167998180368965,0.021599999999999998,0.0026,0.0015,8.307692307692307,-0.3141592653589793,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.01917761191725731,0.010298328474164009,0.0030398364178836346,0.898838222026825,0.9143282175064087,0.8999504446983337,0.024007513448548123,0.0029920798415240895,0.0017229289471164411,5.000369904043182,4.9990968679265695,5.000141824483065
83,surf_shape_084_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0004302088852567396,1.4036862047417695,0.33669609079445145,0.5037735849056604,1.0994152046783625,0.18173219423267356,1.0,False,1,1,8.774897266628833e-05,0.28630748139575285,0.8512820512820513,0.9196675900277008,0.1111111111111111,0.23739701076513398,1,-0.00034245991259045127,0.00034245991259045127,0.0243,0.002912,0.0015,8.344780219780219,0.0,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.02025960199534893,0.010983860120177269,0.0030493412632495165,0.8864341974258423,0.9087470173835754,0.8879007697105408,0.02755969060762992,0.0032591513431709774,0.0017217154467200687,5.000319621768622,5.000003382036573,5.000134124531767
84,surf_shape_085_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.0003888263896581517,1.1956429590167845,0.2770897832817337,0.43393939393939396,2.6089385474860336,0.1159512884101068,1.0,False,1,1,9.943156937374501e-05,0.30575253889075826,0.8743718592964824,0.9329758713136729,0.08379888268156424,0.07412606649453622,1,-0.0002893948202844067,0.0002893948202844067,0.015299999999999998,0.00234,0.0022,6.538461538461537,0.4188790204786391,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.019260607659816742,0.010344519279897213,0.0031014890410006046,0.9016225337982178,0.9194234609603882,0.9030672311782837,0.017512478152162045,0.002632158355687066,0.0024274523606648587,5.0000201214615245,4.999913811268228,4.999902694759761
85,surf_shape_086_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,rbc_representable_but_model_fail,refinement_target,True,True,False,False,,baseline_mask_dice_low,False,True,0.00040491627495931363,1.0890043073540716,0.3397626112759644,0.5071982281284607,1.858974358974359,0.08365230895109077,1.0,False,1,1,0.00011708935720932167,0.3149066170755503,0.8528301886792453,0.9205702647657841,0.09829059829059829,0.034721342201267526,1,-0.000287826917749992,0.000287826917749992,0.018,0.0026,0.0022,6.9230769230769225,-0.5235987755982988,0.0,0.88,observed_delta_b_features_plus_frozen_20_85_predicted_params,labels_allowed_only_for_oracle_fit_surrogate_train_targets_validation_selection_and_final_metrics,False,0.019687090069055557,0.010497527197003365,0.0031740888953208923,0.901187539100647,0.9207716584205627,0.8996198773384094,0.020489754149213585,0.002988819752475352,0.002496127197666657,5.0115942466758785,5.0322778556918895,5.008062352015723
