sample_index,area_bin,low_signal,true_area,pred_area,area_abs_error,true_centroid_x,pred_centroid_x,centroid_x_abs_error,true_centroid_y,pred_centroid_y,centroid_y_abs_error,geometry_l2_error,max_abs_bz,peak_to_peak_bz,mean_abs_bz,std_bz,l2_energy_bz,current_baseline_iou
189,small,True,0.01655000075697899,0.02478913590312004,0.008239135146141052,0.39284032583236694,0.39403438568115234,0.0011940598487854004,0.5669077038764954,0.48054975271224976,0.0863579511642456,0.0867583155632019,6.356815338134766,9.981472969055176,2.121342658996582,2.0305049419403076,1312.104736328125,0.3784860557768924
190,large,False,0.06975000351667404,0.0835091769695282,0.013759173452854156,0.5599611401557922,0.5589240789413452,0.0010370612144470215,0.552615761756897,0.5053902864456177,0.0472254753112793,0.04919995740056038,23.39922332763672,45.72111511230469,7.488854885101318,9.8541841506958,19762.4140625,0.378021978021978
191,medium,False,0.025350000709295273,0.03158063068985939,0.006230629980564117,0.24482372403144836,0.2547217011451721,0.009897977113723755,0.3543522357940674,0.5365253686904907,0.18217313289642334,0.1825481802225113,12.96094799041748,22.797637939453125,4.017987251281738,4.722052574157715,5139.64404296875,0.30978260869565216
192,large,True,0.05454999953508377,0.05450066179037094,4.933774471282959e-05,0.4966537654399872,0.5417450666427612,0.04509130120277405,0.4533696174621582,0.49736079573631287,0.04399117827415466,0.06299564987421036,7.152832984924316,10.813456535339355,2.50966215133667,2.7532899379730225,1940.083251953125,0.3148464163822526
193,medium,False,0.03254999965429306,0.0329042449593544,0.00035424530506134033,0.7121861577033997,0.7169507741928101,0.0047646164894104,0.3923722505569458,0.5287155508995056,0.13634330034255981,0.13642698526382446,11.116077423095703,19.221073150634766,2.920334815979004,3.9203310012817383,3387.92431640625,0.3563636363636364
194,medium,True,0.0333000011742115,0.029525041580200195,0.0037749595940113068,0.6713220477104187,0.6809355616569519,0.009613513946533203,0.4586556553840637,0.5181182026863098,0.059462547302246094,0.060352832078933716,7.5447211265563965,12.215963363647461,2.250617742538452,2.537515163421631,1677.7384033203125,0.20385674931129477
195,large,False,0.08664999902248383,0.0625452846288681,0.024104714393615723,0.4233196973800659,0.446274071931839,0.02295437455177307,0.5145629048347473,0.4956907629966736,0.01887214183807373,0.03826353698968887,11.702466011047363,17.539447784423828,3.561314582824707,4.154478073120117,4022.650390625,0.20033575825405708
196,medium,False,0.032249998301267624,0.03185510262846947,0.00039489567279815674,0.5435861349105835,0.5515539646148682,0.007967829704284668,0.683611273765564,0.5059564709663391,0.17765480279922485,0.17783384025096893,9.969964027404785,16.94858741760254,2.8136916160583496,3.417941093444824,2764.729248046875,0.1524390243902439
197,large,False,0.0560000017285347,0.03415016457438469,0.02184983715415001,0.27035173773765564,0.28774774074554443,0.017396003007888794,0.6946970224380493,0.532909631729126,0.16178739070892334,0.16418038308620453,12.658159255981445,22.350360870361328,3.9125096797943115,4.6369147300720215,4935.85693359375,0.33236994219653176
198,small,True,0.023099999874830246,0.020741593092679977,0.0023584067821502686,0.3283734619617462,0.3456069231033325,0.017233461141586304,0.3982028067111969,0.48080676794052124,0.08260396122932434,0.08441545069217682,5.14296817779541,7.158929824829102,1.8061445951461792,1.3774973154067993,869.363037109375,0.0
199,medium,True,0.027650000527501106,0.027518611401319504,0.00013138912618160248,0.35198596119880676,0.3515176773071289,0.00046828389167785645,0.36528030037879944,0.49320635199546814,0.1279260516166687,0.12792697548866272,7.5004353523254395,11.919126510620117,2.377504348754883,2.439282178878784,1699.3717041015625,0.1794228356336261
