plan_row_index,base_ordinal,variant_ordinal,base_sample_id,base_source_index,perturb_sample_id,split,defect_type,forward_geometry_type,source_pack,source_sample_id,variant_type,perturb_level,expected_quality_rank,requires_comsol_forward,reference_delta_bz_source,center_x,center_y,width,length,depth,angle_rad,angle_deg,angle_sin,angle_cos,base_center_x,base_center_y,base_width,base_length,base_depth,base_angle_rad,base_angle_deg,geometry_mask_iou_vs_true,geometry_mask_dice_vs_true,area_error_vs_true,pred_mask_area_px,true_mask_area_px,center_delta_m,angle_delta_abs_deg,size_delta_norm,depth_delta_abs_m,perturbation_deltas,geometry_params,geometry_quality_to_true,notes
147,18,3,rot_v7_0007,254,rot_v7_0007__perturb_03_size_scale_small,val,rotated_rect,rotated_rect,pilot_v7_topup_rotated_rect,sample_topup_007,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v7_0007,-0.003,-0.001,0.00736,0.005580000000000001,0.0010600000000000002,-0.5235987755982988,-30.0,-0.49999999999999994,0.8660254037844387,-0.003,-0.001,0.008,0.006,0.001,-0.5235987755982988,-30.0,0.8619246861924686,0.9258426966292135,0.13807531380753138,206.0,239.0,0.0,0.0,0.07499999999999994,6.000000000000016e-05,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.06,""actual_length_scale"":0.9300000000000002,""actual_width_scale"":0.92,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":0.93,""width_scale"":0.92}","{""angle_cos"":0.8660254037844387,""angle_deg"":-30.0,""angle_rad"":-0.5235987755982988,""angle_sin"":-0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.0010600000000000002,""forward_geometry_type"":""rotated_rect"",""length"":0.005580000000000001,""units"":""coordinates=m, Bz=T"",""width"":0.00736}","{""angle_delta_abs_deg"":0.0,""area_error"":0.13807531380753138,""center_delta_m"":0.0,""depth_delta_abs_m"":6.000000000000016e-05,""mask_dice"":0.9258426966292135,""mask_iou"":0.8619246861924686,""pred_area_px"":206.0,""size_delta_norm"":0.07499999999999994,""true_area_px"":239.0}",requires_real_comsol_forward
148,18,4,rot_v7_0007,254,rot_v7_0007__perturb_04_size_scale_large,val,rotated_rect,rotated_rect,pilot_v7_topup_rotated_rect,sample_topup_007,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v7_0007,-0.003,-0.001,0.00976,0.0072,0.00085,-0.5235987755982988,-30.0,-0.49999999999999994,0.8660254037844387,-0.003,-0.001,0.008,0.006,0.001,-0.5235987755982988,-30.0,0.6828571428571428,0.8115449915110357,0.46443514644351463,350.0,239.0,0.0,0.0,0.20999999999999994,0.00015000000000000007,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.85,""actual_length_scale"":1.2,""actual_width_scale"":1.22,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":1.2,""width_scale"":1.22}","{""angle_cos"":0.8660254037844387,""angle_deg"":-30.0,""angle_rad"":-0.5235987755982988,""angle_sin"":-0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.00085,""forward_geometry_type"":""rotated_rect"",""length"":0.0072,""units"":""coordinates=m, Bz=T"",""width"":0.00976}","{""angle_delta_abs_deg"":0.0,""area_error"":0.46443514644351463,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00015000000000000007,""mask_dice"":0.8115449915110357,""mask_iou"":0.6828571428571428,""pred_area_px"":350.0,""size_delta_norm"":0.20999999999999994,""true_area_px"":239.0}",requires_real_comsol_forward
149,18,5,rot_v7_0007,254,rot_v7_0007__perturb_05_angle_shift_small,val,rotated_rect,rotated_rect,pilot_v7_topup_rotated_rect,sample_topup_007,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v7_0007,-0.003,-0.001,0.008,0.006,0.001,-0.6108652381980153,-35.0,-0.573576436351046,0.8191520442889918,-0.003,-0.001,0.008,0.006,0.001,-0.5235987755982988,-30.0,0.912,0.9539748953974896,0.0,239.0,239.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":-5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":-5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8191520442889918,""angle_deg"":-35.0,""angle_rad"":-0.6108652381980153,""angle_sin"":-0.573576436351046,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":5.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9539748953974896,""mask_iou"":0.912,""pred_area_px"":239.0,""size_delta_norm"":0.0,""true_area_px"":239.0}",requires_real_comsol_forward
150,18,6,rot_v7_0007,254,rot_v7_0007__perturb_06_angle_shift_large,val,rotated_rect,rotated_rect,pilot_v7_topup_rotated_rect,sample_topup_007,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v7_0007,-0.003,-0.001,0.008,0.006,0.001,-0.2617993877991494,-15.0,-0.25881904510252074,0.9659258262890683,-0.003,-0.001,0.008,0.006,0.001,-0.5235987755982988,-30.0,0.8244274809160306,0.9037656903765691,0.0,239.0,239.0,0.0,15.0,0.0,0.0,"{""actual_delta_angle_deg"":15.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9659258262890683,""angle_deg"":-15.0,""angle_rad"":-0.2617993877991494,""angle_sin"":-0.25881904510252074,""base_defect_type"":""rotated_rect"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":15.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9037656903765691,""mask_iou"":0.8244274809160306,""pred_area_px"":239.0,""size_delta_norm"":0.0,""true_area_px"":239.0}",requires_real_comsol_forward
151,18,7,rot_v7_0007,254,rot_v7_0007__perturb_07_mixed_center_size_angle,val,rotated_rect,rotated_rect,pilot_v7_topup_rotated_rect,sample_topup_007,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v7_0007,-0.0045000000000000005,0.0,0.00688,0.00528,0.0011,-0.3490658503988659,-20.0,-0.3420201433256687,0.9396926207859084,-0.003,-0.001,0.008,0.006,0.001,-0.5235987755982988,-30.0,0.5404411764705882,0.7016706443914081,0.24686192468619247,180.0,239.0,0.001802775637731995,10.0,0.13000000000000003,0.00010000000000000005,"{""actual_delta_angle_deg"":10.0,""actual_delta_center_x"":-0.0015000000000000005,""actual_delta_center_y"":0.001,""actual_depth_scale"":1.1,""actual_length_scale"":0.88,""actual_width_scale"":0.86,""delta_angle_deg"":10.0,""delta_center_x"":-0.0015,""delta_center_y"":0.001,""depth_scale"":1.1,""length_scale"":0.88,""width_scale"":0.86}","{""angle_cos"":0.9396926207859084,""angle_deg"":-20.0,""angle_rad"":-0.3490658503988659,""angle_sin"":-0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":-0.0045000000000000005,""center_y"":0.0,""depth"":0.0011,""forward_geometry_type"":""rotated_rect"",""length"":0.00528,""units"":""coordinates=m, Bz=T"",""width"":0.00688}","{""angle_delta_abs_deg"":10.0,""area_error"":0.24686192468619247,""center_delta_m"":0.001802775637731995,""depth_delta_abs_m"":0.00010000000000000005,""mask_dice"":0.7016706443914081,""mask_iou"":0.5404411764705882,""pred_area_px"":180.0,""size_delta_norm"":0.13000000000000003,""true_area_px"":239.0}",requires_real_comsol_forward
152,19,0,rot_p3_0004,203,rot_p3_0004__perturb_00_true_geometry_reference,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,true_geometry_reference,reference,0,false,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.17364817766693033,0.984807753012208,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,1.0,1.0,0.0,560.0,560.0,0.0,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.984807753012208,""angle_deg"":10.0,""angle_rad"":0.17453292519943295,""angle_sin"":0.17364817766693033,""base_defect_type"":""rotated_rect"",""center_x"":0.0015,""center_y"":0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":1.0,""mask_iou"":1.0,""pred_area_px"":560.0,""size_delta_norm"":0.0,""true_area_px"":560.0}",true_geometry_reference_reuses_original_delta_bz
153,19,1,rot_p3_0004,203,rot_p3_0004__perturb_01_center_shift_small,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,0.0022500000000000003,0.0015,0.014,0.008,0.001,0.17453292519943295,10.0,0.17364817766693033,0.984807753012208,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.813614262560778,0.8972296693476318,0.0017857142857142857,559.0,560.0,0.0009013878188659975,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0007500000000000002,""actual_delta_center_y"":0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.00075,""delta_center_y"":0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.984807753012208,""angle_deg"":10.0,""angle_rad"":0.17453292519943295,""angle_sin"":0.17364817766693033,""base_defect_type"":""rotated_rect"",""center_x"":0.0022500000000000003,""center_y"":0.0015,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0017857142857142857,""center_delta_m"":0.0009013878188659975,""depth_delta_abs_m"":0.0,""mask_dice"":0.8972296693476318,""mask_iou"":0.813614262560778,""pred_area_px"":559.0,""size_delta_norm"":0.0,""true_area_px"":560.0}",requires_real_comsol_forward
154,19,2,rot_p3_0004,203,rot_p3_0004__perturb_02_center_shift_large,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,-0.0005,0.0016377422517014507,0.014,0.008,0.001,0.17453292519943295,10.0,0.17364817766693033,0.984807753012208,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.6138328530259366,0.7607142857142857,0.0,560.0,560.0,0.0020992177542135154,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.002,""actual_delta_center_y"":0.0006377422517014507,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.002,""delta_center_y"":0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.984807753012208,""angle_deg"":10.0,""angle_rad"":0.17453292519943295,""angle_sin"":0.17364817766693033,""base_defect_type"":""rotated_rect"",""center_x"":-0.0005,""center_y"":0.0016377422517014507,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0020992177542135154,""depth_delta_abs_m"":0.0,""mask_dice"":0.7607142857142857,""mask_iou"":0.6138328530259366,""pred_area_px"":560.0,""size_delta_norm"":0.0,""true_area_px"":560.0}",requires_real_comsol_forward
155,19,3,rot_p3_0004,203,rot_p3_0004__perturb_03_size_scale_small,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,0.0015,0.001,0.015120000000000001,0.00856,0.0010600000000000002,0.17453292519943295,10.0,0.17364817766693033,0.984807753012208,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.8682170542635659,0.9294605809128631,0.15178571428571427,645.0,560.0,0.0,0.0,0.07500000000000002,6.000000000000016e-05,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.06,""actual_length_scale"":1.07,""actual_width_scale"":1.08,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":1.07,""width_scale"":1.08}","{""angle_cos"":0.984807753012208,""angle_deg"":10.0,""angle_rad"":0.17453292519943295,""angle_sin"":0.17364817766693033,""base_defect_type"":""rotated_rect"",""center_x"":0.0015,""center_y"":0.001,""depth"":0.0010600000000000002,""forward_geometry_type"":""rotated_rect"",""length"":0.00856,""units"":""coordinates=m, Bz=T"",""width"":0.015120000000000001}","{""angle_delta_abs_deg"":0.0,""area_error"":0.15178571428571427,""center_delta_m"":0.0,""depth_delta_abs_m"":6.000000000000016e-05,""mask_dice"":0.9294605809128631,""mask_iou"":0.8682170542635659,""pred_area_px"":645.0,""size_delta_norm"":0.07500000000000002,""true_area_px"":560.0}",requires_real_comsol_forward
156,19,4,rot_p3_0004,203,rot_p3_0004__perturb_04_size_scale_large,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,0.0015,0.001,0.011200000000000002,0.0096,0.00085,0.17453292519943295,10.0,0.17364817766693033,0.984807753012208,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.6898148148148148,0.8164383561643835,0.044642857142857144,535.0,560.0,0.0,0.0,0.1999999999999999,0.00015000000000000007,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.85,""actual_length_scale"":1.2,""actual_width_scale"":0.8,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":1.2,""width_scale"":0.8}","{""angle_cos"":0.984807753012208,""angle_deg"":10.0,""angle_rad"":0.17453292519943295,""angle_sin"":0.17364817766693033,""base_defect_type"":""rotated_rect"",""center_x"":0.0015,""center_y"":0.001,""depth"":0.00085,""forward_geometry_type"":""rotated_rect"",""length"":0.0096,""units"":""coordinates=m, Bz=T"",""width"":0.011200000000000002}","{""angle_delta_abs_deg"":0.0,""area_error"":0.044642857142857144,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00015000000000000007,""mask_dice"":0.8164383561643835,""mask_iou"":0.6898148148148148,""pred_area_px"":535.0,""size_delta_norm"":0.1999999999999999,""true_area_px"":560.0}",requires_real_comsol_forward
157,19,5,rot_p3_0004,203,rot_p3_0004__perturb_05_angle_shift_small,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,0.0015,0.001,0.014,0.008,0.001,0.2617993877991494,15.0,0.25881904510252074,0.9659258262890683,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.9064625850340136,0.9509366636931311,0.0017857142857142857,561.0,560.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9659258262890683,""angle_deg"":15.0,""angle_rad"":0.2617993877991494,""angle_sin"":0.25881904510252074,""base_defect_type"":""rotated_rect"",""center_x"":0.0015,""center_y"":0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":5.0,""area_error"":0.0017857142857142857,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9509366636931311,""mask_iou"":0.9064625850340136,""pred_area_px"":561.0,""size_delta_norm"":0.0,""true_area_px"":560.0}",requires_real_comsol_forward
158,19,6,rot_p3_0004,203,rot_p3_0004__perturb_06_angle_shift_large,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,0.0015,0.001,0.014,0.008,0.001,0.4363323129985824,25.0,0.42261826174069944,0.9063077870366499,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.7790143084260731,0.8757819481680071,0.0017857142857142857,559.0,560.0,0.0,15.0,0.0,0.0,"{""actual_delta_angle_deg"":15.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9063077870366499,""angle_deg"":25.0,""angle_rad"":0.4363323129985824,""angle_sin"":0.42261826174069944,""base_defect_type"":""rotated_rect"",""center_x"":0.0015,""center_y"":0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.008,""units"":""coordinates=m, Bz=T"",""width"":0.014}","{""angle_delta_abs_deg"":15.0,""area_error"":0.0017857142857142857,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.8757819481680071,""mask_iou"":0.7790143084260731,""pred_area_px"":559.0,""size_delta_norm"":0.0,""true_area_px"":560.0}",requires_real_comsol_forward
159,19,7,rot_p3_0004,203,rot_p3_0004__perturb_07_mixed_center_size_angle,val,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_005,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0004,0.003,0.0,0.0161,0.00912,0.0011,0.3490658503988659,20.0,0.3420201433256687,0.9396926207859084,0.0015,0.001,0.014,0.008,0.001,0.17453292519943295,10.0,0.6154806491885143,0.7619783616692427,0.3107142857142857,734.0,560.0,0.0018027756377319948,10.0,0.14499999999999996,0.00010000000000000005,"{""actual_delta_angle_deg"":10.0,""actual_delta_center_x"":0.0015,""actual_delta_center_y"":-0.001,""actual_depth_scale"":1.1,""actual_length_scale"":1.14,""actual_width_scale"":1.15,""delta_angle_deg"":10.0,""delta_center_x"":0.0015,""delta_center_y"":-0.001,""depth_scale"":1.1,""length_scale"":1.14,""width_scale"":1.15}","{""angle_cos"":0.9396926207859084,""angle_deg"":20.0,""angle_rad"":0.3490658503988659,""angle_sin"":0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":0.003,""center_y"":0.0,""depth"":0.0011,""forward_geometry_type"":""rotated_rect"",""length"":0.00912,""units"":""coordinates=m, Bz=T"",""width"":0.0161}","{""angle_delta_abs_deg"":10.0,""area_error"":0.3107142857142857,""center_delta_m"":0.0018027756377319948,""depth_delta_abs_m"":0.00010000000000000005,""mask_dice"":0.7619783616692427,""mask_iou"":0.6154806491885143,""pred_area_px"":734.0,""size_delta_norm"":0.14499999999999996,""true_area_px"":560.0}",requires_real_comsol_forward
160,20,0,rect_p2_0063,62,rect_p2_0063__perturb_00_true_geometry_reference,test,rectangular_notch,rectangular_notch,pilot_v2_rectangular_notch,sample_063,true_geometry_reference,reference,0,false,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_p2_0063,-0.003,-0.001,0.01,0.0095,0.001,0.0,0.0,0.0,1.0,-0.003,-0.001,0.01,0.0095,0.001,0.0,0.0,1.0,1.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.001,""forward_geometry_type"":""rectangular_notch"",""length"":0.0095,""units"":""coordinates=m, Bz=T"",""width"":0.01}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":1.0,""mask_iou"":1.0,""pred_area_px"":480.0,""size_delta_norm"":0.0,""true_area_px"":480.0}",true_geometry_reference_reuses_original_delta_bz
161,20,1,rect_p2_0063,62,rect_p2_0063__perturb_01_center_shift_small,test,rectangular_notch,rectangular_notch,pilot_v2_rectangular_notch,sample_063,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_p2_0063,-0.00375,-0.0005,0.01,0.0095,0.001,0.0,0.0,0.0,1.0,-0.003,-0.001,0.01,0.0095,0.001,0.0,0.0,0.8285714285714286,0.90625,0.0,480.0,480.0,0.0009013878188659972,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.0007499999999999998,""actual_delta_center_y"":0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.00075,""delta_center_y"":0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":-0.00375,""center_y"":-0.0005,""depth"":0.001,""forward_geometry_type"":""rectangular_notch"",""length"":0.0095,""units"":""coordinates=m, Bz=T"",""width"":0.01}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0009013878188659972,""depth_delta_abs_m"":0.0,""mask_dice"":0.90625,""mask_iou"":0.8285714285714286,""pred_area_px"":480.0,""size_delta_norm"":0.0,""true_area_px"":480.0}",requires_real_comsol_forward
162,20,2,rect_p2_0063,62,rect_p2_0063__perturb_02_center_shift_large,test,rectangular_notch,rectangular_notch,pilot_v2_rectangular_notch,sample_063,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_p2_0063,-0.001,-0.0024000000000000002,0.01,0.0095,0.001,0.0,0.0,0.0,1.0,-0.003,-0.001,0.01,0.0095,0.001,0.0,0.0,0.5118110236220472,0.6770833333333334,0.0,480.0,480.0,0.002441311123146741,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.002,""actual_delta_center_y"":-0.0014000000000000002,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.002,""delta_center_y"":-0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":-0.001,""center_y"":-0.0024000000000000002,""depth"":0.001,""forward_geometry_type"":""rectangular_notch"",""length"":0.0095,""units"":""coordinates=m, Bz=T"",""width"":0.01}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.002441311123146741,""depth_delta_abs_m"":0.0,""mask_dice"":0.6770833333333334,""mask_iou"":0.5118110236220472,""pred_area_px"":480.0,""size_delta_norm"":0.0,""true_area_px"":480.0}",requires_real_comsol_forward
163,20,3,rect_p2_0063,62,rect_p2_0063__perturb_03_size_scale_small,test,rectangular_notch,rectangular_notch,pilot_v2_rectangular_notch,sample_063,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rect_p2_0063,-0.003,-0.001,0.0092,0.010165,0.0010600000000000002,0.0,0.0,0.0,1.0,-0.003,-0.001,0.01,0.0095,0.001,0.0,0.0,0.8823529411764706,0.9375,0.0,480.0,480.0,0.0,0.0,0.07500000000000005,6.000000000000016e-05,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.06,""actual_length_scale"":1.07,""actual_width_scale"":0.9199999999999999,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":1.07,""width_scale"":0.92}","{""angle_cos"":1.0,""angle_deg"":0.0,""angle_rad"":0.0,""angle_sin"":0.0,""base_defect_type"":""rectangular_notch"",""center_x"":-0.003,""center_y"":-0.001,""depth"":0.0010600000000000002,""forward_geometry_type"":""rectangular_notch"",""length"":0.010165,""units"":""coordinates=m, Bz=T"",""width"":0.0092}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":6.000000000000016e-05,""mask_dice"":0.9375,""mask_iou"":0.8823529411764706,""pred_area_px"":480.0,""size_delta_norm"":0.07500000000000005,""true_area_px"":480.0}",requires_real_comsol_forward
