sample_id,source_pack,source_sample_id,split,defect_type,center_x,center_y,width,length,depth,angle_deg,vertex_count,polygon_area,n_lines,signal_length,signal_shape,mask_shape,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
rot_v8_0023,pilot_v8_topup_rotated_rect,sample_topup_023,train,rotated_rect,0.0,0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",244,-0.0007326187814533647,0.0006897096263098546,-5.016031995486889e-06,0.0003302532923282237,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0024,pilot_v8_topup_rotated_rect,sample_topup_024,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",237,-0.0006932957709628964,0.000666381482570707,6.021397723838476e-06,0.0003718428332263725,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0025,pilot_v8_topup_rotated_rect,sample_topup_025,test,rotated_rect,0.0015,0.0,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005537047203091209,0.0006165578027098719,1.8248909978947554e-06,0.0003173736944138175,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0026,pilot_v8_topup_rotated_rect,sample_topup_026,test,rotated_rect,0.0015,0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0006536615646815598,0.0006480862410918905,-2.126266396549731e-05,0.0003183456432067338,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0027,pilot_v8_topup_rotated_rect,sample_topup_027,val,rotated_rect,0.0,-0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",244,-0.0006610197230977888,0.0007480081080429843,-6.763244507172351e-06,0.00033788118268008325,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0028,pilot_v8_topup_rotated_rect,sample_topup_028,train,rotated_rect,0.0,0.0,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007226171651406083,0.0005719015896517236,-2.3728588219309017e-06,0.00031992857879105553,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0029,pilot_v8_topup_rotated_rect,sample_topup_029,train,rotated_rect,0.0,0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",244,-0.0006124210284267141,0.0004912859498978217,-5.300763118835586e-05,0.00029411072411011653,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0030,pilot_v8_topup_rotated_rect,sample_topup_030,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0006920892228758222,0.000628988405075705,-5.4748665280539446e-06,0.00034173475417131584,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0031,pilot_v8_topup_rotated_rect,sample_topup_031,train,rotated_rect,0.0015,0.0,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006796520492280099,0.00065181660956506,-1.997165712801224e-05,0.0003455032588327754,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0032,pilot_v8_topup_rotated_rect,sample_topup_032,train,rotated_rect,0.0015,0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",237,-0.0005270804738949793,0.0006056779911531113,1.0992560068441285e-05,0.00029677647738148667,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0033,pilot_v8_topup_rotated_rect,sample_topup_033,test,rotated_rect,0.003,-0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007189363061075183,0.0007190159343438556,-1.7562484946275155e-05,0.0003329814477138577,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0034,pilot_v8_topup_rotated_rect,sample_topup_034,val,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006432447251857936,0.0006006552398923214,-1.08867721616121e-05,0.0003157997023877161,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0035,pilot_v8_topup_rotated_rect,sample_topup_035,train,rotated_rect,0.0,-0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005374657080800052,0.0005190165719667953,1.3165810922020885e-05,0.00028400895131594863,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0036,pilot_v8_topup_rotated_rect,sample_topup_036,train,rotated_rect,0.0,0.0,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0004981835782067077,0.0005692607931894141,3.9498403642362136e-05,0.0002539947397290061,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0037,pilot_v8_topup_rotated_rect,sample_topup_037,train,rotated_rect,0.0,0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006979660268600098,0.0006096253678578097,-1.0697505352682455e-05,0.0003484773507672797,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0038,pilot_v8_topup_rotated_rect,sample_topup_038,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.000590694134657578,0.0006496770108480641,9.339957737934029e-06,0.0003329151358989702,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0039,pilot_v8_topup_rotated_rect,sample_topup_039,train,rotated_rect,0.0015,0.0,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007380788060064906,0.0005807787955157122,-7.241728389203088e-06,0.00030159504955493615,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0040,pilot_v8_topup_rotated_rect,sample_topup_040,test,rotated_rect,0.0015,0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006590139734611865,0.000659092162778313,-6.88918324853628e-06,0.00035476534487399985,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0001,pilot_v9_topup_rotated_rect,sample_topup_001,val,rotated_rect,0.003,0.0,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0006571602602462609,0.0006827669326690825,-1.5897621723406997e-05,0.0003225433900617745,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0002,pilot_v9_topup_rotated_rect,sample_topup_002,train,rotated_rect,0.003,0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006473091214368045,0.0005457647383526156,-1.4418811653897399e-05,0.00030726667389075884,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0003,pilot_v9_topup_rotated_rect,sample_topup_003,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007603294644035421,0.0006396701759313003,-3.098968033459951e-05,0.00031782066875289466,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0004,pilot_v9_topup_rotated_rect,sample_topup_004,train,rotated_rect,-0.003,0.0,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0005762290699865684,0.00059916007379634,-8.399859673345306e-06,0.000262933624686201,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0005,pilot_v9_topup_rotated_rect,sample_topup_005,train,rotated_rect,-0.003,0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006304343798171529,0.0005358580794810838,-1.791930181390734e-05,0.0002858186056977255,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0006,pilot_v9_topup_rotated_rect,sample_topup_006,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006459975840492585,0.0006088315526979834,1.1009202962071473e-05,0.00032119406350267026,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0007,pilot_v9_topup_rotated_rect,sample_topup_007,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006996746819126102,0.0004983982704662434,-3.9965701661993435e-05,0.00026537777034146837,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0008,pilot_v9_topup_rotated_rect,sample_topup_008,train,rotated_rect,-0.0015,0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005552052052968199,0.0004781282105558622,-3.916938208553741e-05,0.00022264536534588326,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0009,pilot_v9_topup_rotated_rect,sample_topup_009,train,rotated_rect,0.0,-0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006145932587796157,0.0006497239267556961,-1.3282901041740498e-05,0.00029113280009439963,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0010,pilot_v9_topup_rotated_rect,sample_topup_010,train,rotated_rect,0.0,0.0,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006108034765210364,0.0005032627172004012,-1.6703953026680304e-05,0.0002441350476624126,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0011,pilot_v9_topup_rotated_rect,sample_topup_011,train,rotated_rect,0.0,0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005176790327504776,0.00048332136518738347,-2.930012001946793e-05,0.0002631770623220912,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0012,pilot_v9_topup_rotated_rect,sample_topup_012,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.000679758300858756,0.0005742877906048982,-4.2411542422544744e-05,0.00028699384276628984,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0013,pilot_v9_topup_rotated_rect,sample_topup_013,test,rotated_rect,0.0015,0.0,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005556721851757655,0.00048451929550570464,-3.2760366594828324e-05,0.0002446721269426724,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0014,pilot_v9_topup_rotated_rect,sample_topup_014,test,rotated_rect,0.0015,0.001,0.008,0.006,0.0015,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005607504314952742,0.0006424168708108223,-8.366994662958975e-07,0.0002784187105125811,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0015,pilot_v9_topup_rotated_rect,sample_topup_015,val,rotated_rect,0.003,-0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006924873420805847,0.0007025072279366418,-1.4885319935271837e-05,0.00034569569440971466,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0016,pilot_v9_topup_rotated_rect,sample_topup_016,val,rotated_rect,0.003,0.0,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005367693114176369,0.0006518752669434278,7.268885928887335e-06,0.00027205058512525535,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0017,pilot_v9_topup_rotated_rect,sample_topup_017,train,rotated_rect,0.003,0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005960714054158919,0.000597506670921955,-8.105962938671258e-06,0.00030312398483044986,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0018,pilot_v9_topup_rotated_rect,sample_topup_018,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005568257427431558,0.000551177257921923,-4.955229343600414e-06,0.00023332460144372146,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0019,pilot_v9_topup_rotated_rect,sample_topup_019,train,rotated_rect,-0.003,0.0,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006366582565186776,0.0006327741296536498,2.2624605269269613e-05,0.00025600254264330146,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0020,pilot_v9_topup_rotated_rect,sample_topup_020,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.000577083456764489,0.0005872820708901789,2.476511226727804e-05,0.00029098492422126044,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0021,pilot_v9_topup_rotated_rect,sample_topup_021,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006049787909788288,0.0006113864471298738,-1.4159501250097714e-05,0.0002775136814931002,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0022,pilot_v9_topup_rotated_rect,sample_topup_022,train,rotated_rect,-0.0015,0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006976539527460814,0.000666811245982695,-1.6507381239183946e-05,0.00035185162949566374,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0023,pilot_v9_topup_rotated_rect,sample_topup_023,train,rotated_rect,0.0,-0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005661393704903588,0.0005210045445012422,9.289180870736005e-06,0.00027020588068803956,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0024,pilot_v9_topup_rotated_rect,sample_topup_024,train,rotated_rect,0.0,0.0,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0006459597693157286,0.0005446178305461647,-4.596059916849004e-05,0.0003055714152531611,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0025,pilot_v9_topup_rotated_rect,sample_topup_025,train,rotated_rect,0.0,0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005159986974974373,0.0005799445655373977,-1.1630009094670689e-05,0.0002787818939872617,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0026,pilot_v9_topup_rotated_rect,sample_topup_026,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006524475367791882,0.0007057949419775882,-1.3587797540315325e-05,0.0003069741311344207,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0027,pilot_v9_topup_rotated_rect,sample_topup_027,train,rotated_rect,0.0015,0.0,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0004984309986943954,0.0005374211272872614,-1.097527466524232e-05,0.0002610181706664924,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0028,pilot_v9_topup_rotated_rect,sample_topup_028,test,rotated_rect,0.0015,0.001,0.008,0.006,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007346319035818697,0.0005180608596229248,-5.771882434950327e-06,0.00029210275490482894,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0029,pilot_v9_topup_rotated_rect,sample_topup_029,val,rotated_rect,0.003,0.0,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0007239075190284402,0.0006438257110862058,-3.1198008975246126e-05,0.0003468813612021726,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0030,pilot_v9_topup_rotated_rect,sample_topup_030,train,rotated_rect,0.003,0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005825625706020151,0.0007322746112679999,-2.7296529960124377e-07,0.00032005487282823797,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0031,pilot_v9_topup_rotated_rect,sample_topup_031,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006313721103935516,0.0005017253349695942,-7.453172013299526e-07,0.00029720251763430553,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0032,pilot_v9_topup_rotated_rect,sample_topup_032,train,rotated_rect,-0.003,0.0,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0005290323707937496,0.0004998687260691149,5.986097005219408e-07,0.0002484966827371203,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0033,pilot_v9_topup_rotated_rect,sample_topup_033,train,rotated_rect,-0.003,0.001,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0004441532465702133,0.00045496014662278295,1.3274383075475612e-06,0.00022196766211061606,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0034,pilot_v9_topup_rotated_rect,sample_topup_034,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005599178399470163,0.0005882071032905162,1.9754613671588918e-05,0.0002508985294456761,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0035,pilot_v9_topup_rotated_rect,sample_topup_035,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0004937052164860135,0.0003700558807669379,-3.99599697150203e-05,0.0002367413561261858,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0036,pilot_v9_topup_rotated_rect,sample_topup_036,train,rotated_rect,-0.0015,0.001,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005897811932129976,0.0005191794513912861,-3.125830857974961e-05,0.0002781204519430104,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0037,pilot_v9_topup_rotated_rect,sample_topup_037,train,rotated_rect,0.0,-0.001,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006357988534007716,0.0005771508859315139,-3.044552994015043e-05,0.00032481577004276366,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0038,pilot_v9_topup_rotated_rect,sample_topup_038,train,rotated_rect,0.0,0.0,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006035652384645089,0.0005888422417511753,-3.176216915841655e-05,0.00030289425297666203,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0039,pilot_v9_topup_rotated_rect,sample_topup_039,train,rotated_rect,0.0,0.001,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006078385391988796,0.0004560712724688634,-4.019144326611175e-05,0.0002355939171998744,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0040,pilot_v9_topup_rotated_rect,sample_topup_040,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006284505035545843,0.0005061331769206771,-5.159407895829063e-05,0.0002779384528738235,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0041,pilot_v9_topup_rotated_rect,sample_topup_041,test,rotated_rect,0.0015,0.0,0.008,0.006,0.0015,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005677416626240959,0.0004345328559768064,-5.6594357036332676e-05,0.00022648667165008443,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0042,pilot_v9_topup_rotated_rect,sample_topup_042,val,rotated_rect,0.003,-0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005809955447225843,0.0006929234213125512,-6.365158851895527e-06,0.00034000630139193323,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0043,pilot_v9_topup_rotated_rect,sample_topup_043,val,rotated_rect,0.003,0.0,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006660796764795631,0.0007030327221766542,4.734457116310153e-06,0.000356420941698881,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0044,pilot_v9_topup_rotated_rect,sample_topup_044,train,rotated_rect,0.003,0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006807387634518063,0.0008187504917547991,-1.8470354878442077e-05,0.00038191091443988146,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0045,pilot_v9_topup_rotated_rect,sample_topup_045,train,rotated_rect,-0.003,0.0,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005993782787429892,0.0005985231869521919,-1.205660152727125e-05,0.00027210500056520974,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0046,pilot_v9_topup_rotated_rect,sample_topup_046,train,rotated_rect,-0.003,0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006746611470192425,0.0007746995607278621,-2.8761947928925755e-05,0.0003178549850368985,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0047,pilot_v9_topup_rotated_rect,sample_topup_047,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0005118524490458746,0.0005907592117504116,-1.4703882055643613e-05,0.00025869494040737265,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0048,pilot_v9_topup_rotated_rect,sample_topup_048,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005062645775190115,0.000577052099432663,-8.498589265183246e-06,0.0002512739906231671,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0049,pilot_v9_topup_rotated_rect,sample_topup_049,train,rotated_rect,-0.0015,0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",237,-0.0005640881309060489,0.0005574938310195158,2.1469813157547665e-05,0.0002594452081491439,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0050,pilot_v9_topup_rotated_rect,sample_topup_050,train,rotated_rect,0.0,-0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",244,-0.0005313959912839168,0.0006117415188224966,-2.1087544569349612e-05,0.00025555994038039913,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0051,pilot_v9_topup_rotated_rect,sample_topup_051,train,rotated_rect,0.0,0.0,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006442030296406023,0.0006221935499892443,-3.141100160305667e-05,0.00027391112512639926,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0052,pilot_v9_topup_rotated_rect,sample_topup_052,train,rotated_rect,0.0,0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",244,-0.0005944192072241256,0.0004825793781589752,-3.5440013408277174e-05,0.000253602150105418,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0053,pilot_v9_topup_rotated_rect,sample_topup_053,test,rotated_rect,0.0015,-0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",237,-0.0005831740688020774,0.0005136584182334021,-3.2586438172919405e-05,0.0002793637874431675,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0054,pilot_v9_topup_rotated_rect,sample_topup_054,test,rotated_rect,0.0015,0.0,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006231271444778921,0.0005569660716822346,-3.0157257055400955e-05,0.0002599582297642465,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0055,pilot_v9_topup_rotated_rect,sample_topup_055,val,rotated_rect,0.003,0.0,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007286749208738413,0.000525875899104575,-2.3288161176353952e-05,0.0003107565031873361,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0056,pilot_v9_topup_rotated_rect,sample_topup_056,train,rotated_rect,0.003,0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007745138410892869,0.0006043683867795876,-1.9958986372001154e-05,0.00034131304486505524,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0057,pilot_v9_topup_rotated_rect,sample_topup_057,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005769062376119184,0.00057783092010776,-5.5451920963684974e-06,0.0002951853919514334,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0058,pilot_v9_topup_rotated_rect,sample_topup_058,train,rotated_rect,-0.003,0.0,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006314815722728057,0.0006654216220729403,-1.3330006968638587e-05,0.00028781094281709794,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0059,pilot_v9_topup_rotated_rect,sample_topup_059,train,rotated_rect,-0.003,0.001,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006800491670688148,0.0005712961801658114,-4.761112786987125e-05,0.0002883776809600972,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0060,pilot_v9_topup_rotated_rect,sample_topup_060,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",237,-0.0006462313342676617,0.0005113969668925637,-3.067264358951297e-05,0.00025620557879748245,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0061,pilot_v9_topup_rotated_rect,sample_topup_061,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.00040915856924427814,0.00047675874418367343,9.445764745697673e-07,0.0002061304040301979,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0062,pilot_v9_topup_rotated_rect,sample_topup_062,train,rotated_rect,-0.0015,0.001,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.000662644986807584,0.0006398785563247371,-1.6915152023632625e-05,0.00027967887279438896,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0063,pilot_v9_topup_rotated_rect,sample_topup_063,train,rotated_rect,0.0,-0.001,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",244,-0.0005803193595840422,0.00049237743884423,-2.977399021219619e-05,0.0002495017883780316,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0064,pilot_v9_topup_rotated_rect,sample_topup_064,train,rotated_rect,0.0,0.0,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007483568157223783,0.00043734504955285217,-5.407750081840086e-05,0.0002748472412520379,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
